0:0:0:0:0:0:0:1 - - [03/May/2024:10:25:31 +0530] "GET /shopping-cart/addProduct.jsp HTTP/1.1" 200 8828
0:0:0:0:0:0:0:1 - - [03/May/2024:10:29:04 +0530] "GET /shopping-cart/addProduct.jsp HTTP/1.1" 200 8812
0:0:0:0:0:0:0:1 - - [03/May/2024:10:29:09 +0530] "GET /shopping-cart/updateProductById.jsp HTTP/1.1" 200 7357
0:0:0:0:0:0:0:1 - - [03/May/2024:10:29:10 +0530] "GET /shopping-cart/adminViewProduct.jsp HTTP/1.1" 200 12250
0:0:0:0:0:0:0:1 - - [03/May/2024:10:29:10 +0530] "GET /shopping-cart/ShowImage?pid=P20240503100402 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [03/May/2024:10:29:10 +0530] "GET /shopping-cart/ShowImage?pid=P20240503100231 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [03/May/2024:10:29:10 +0530] "GET /shopping-cart/ShowImage?pid=P20240503101315 HTTP/1.1" 200 28415
0:0:0:0:0:0:0:1 - - [03/May/2024:10:29:10 +0530] "GET /shopping-cart/ShowImage?pid=P20240503101705 HTTP/1.1" 200 62613
0:0:0:0:0:0:0:1 - - [03/May/2024:10:29:10 +0530] "GET /shopping-cart/ShowImage?pid=P20240503100804 HTTP/1.1" 200 36245
0:0:0:0:0:0:0:1 - - [03/May/2024:10:29:10 +0530] "GET /shopping-cart/ShowImage?pid=P20240503100623 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [03/May/2024:10:29:10 +0530] "GET /shopping-cart/ShowImage?pid=P20240503102315 HTTP/1.1" 200 171519
0:0:0:0:0:0:0:1 - - [03/May/2024:10:29:11 +0530] "POST /shopping-cart/updateProduct.jsp?prodid=P20240503100231 HTTP/1.1" 200 9033
0:0:0:0:0:0:0:1 - - [03/May/2024:10:29:11 +0530] "GET /shopping-cart/ShowImage?pid=P20240503100231 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [03/May/2024:10:29:17 +0530] "GET /shopping-cart/adminViewProduct.jsp HTTP/1.1" 200 12250
