127.0.0.1 - - [06/May/2024:08:56:46 +0530] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [06/May/2024:09:05:55 +0530] "POST /shopping-cart/LoginSrv HTTP/1.1" 200 13999
0:0:0:0:0:0:0:1 - - [06/May/2024:09:05:55 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110512 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [06/May/2024:09:05:55 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110424 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [06/May/2024:09:05:55 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110841 HTTP/1.1" 200 62613
0:0:0:0:0:0:0:1 - - [06/May/2024:09:05:55 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110714 HTTP/1.1" 200 36245
0:0:0:0:0:0:0:1 - - [06/May/2024:09:05:55 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110802 HTTP/1.1" 200 28415
0:0:0:0:0:0:0:1 - - [06/May/2024:09:05:55 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111015 HTTP/1.1" 200 64959
0:0:0:0:0:0:0:1 - - [06/May/2024:09:05:55 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111638 HTTP/1.1" 200 171519
0:0:0:0:0:0:0:1 - - [06/May/2024:09:05:55 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111318 HTTP/1.1" 200 171346
0:0:0:0:0:0:0:1 - - [06/May/2024:09:05:55 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110616 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [06/May/2024:09:05:58 +0530] "GET /shopping-cart/addProduct.jsp HTTP/1.1" 200 8812
0:0:0:0:0:0:0:1 - - [06/May/2024:09:06:19 +0530] "POST /shopping-cart/AddProductSrv HTTP/1.1" 200 8928
0:0:0:0:0:0:0:1 - - [06/May/2024:09:06:21 +0530] "GET /shopping-cart/adminViewProduct.jsp HTTP/1.1" 200 14770
0:0:0:0:0:0:0:1 - - [06/May/2024:09:06:21 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110424 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [06/May/2024:09:06:21 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110512 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [06/May/2024:09:06:21 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110616 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [06/May/2024:09:06:21 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110802 HTTP/1.1" 200 28415
0:0:0:0:0:0:0:1 - - [06/May/2024:09:06:21 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110714 HTTP/1.1" 200 36245
0:0:0:0:0:0:0:1 - - [06/May/2024:09:06:21 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110841 HTTP/1.1" 200 62613
0:0:0:0:0:0:0:1 - - [06/May/2024:09:06:21 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111015 HTTP/1.1" 200 64959
0:0:0:0:0:0:0:1 - - [06/May/2024:09:06:21 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111318 HTTP/1.1" 200 171346
0:0:0:0:0:0:0:1 - - [06/May/2024:09:06:21 +0530] "GET /shopping-cart/ShowImage?pid=P20240506090619 HTTP/1.1" 200 54488
0:0:0:0:0:0:0:1 - - [06/May/2024:09:06:21 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111638 HTTP/1.1" 200 171519
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:03 +0530] "POST /shopping-cart/RemoveProductSrv?prodid=P20240506090619 HTTP/1.1" 200 7446
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:05 +0530] "GET /shopping-cart/adminViewProduct.jsp HTTP/1.1" 200 13999
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:05 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110424 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:05 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110512 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:05 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110616 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:05 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111318 HTTP/1.1" 200 171346
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:05 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110802 HTTP/1.1" 200 28415
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:05 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110841 HTTP/1.1" 200 62613
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:05 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111015 HTTP/1.1" 200 64959
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:05 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111638 HTTP/1.1" 200 171519
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:05 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110714 HTTP/1.1" 200 36245
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:22 +0530] "GET /shopping-cart/LogoutSrv HTTP/1.1" 200 7135
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:29 +0530] "POST /shopping-cart/LoginSrv HTTP/1.1" 200 13957
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:29 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110424 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:29 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111015 HTTP/1.1" 200 64959
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:29 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111318 HTTP/1.1" 200 171346
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:29 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110616 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:29 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110714 HTTP/1.1" 200 36245
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:29 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110802 HTTP/1.1" 200 28415
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:29 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110841 HTTP/1.1" 200 62613
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:29 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110512 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:29 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111638 HTTP/1.1" 200 171519
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:34 +0530] "POST /shopping-cart/AddtoCart?uid=saatvik@gmail.com&pid=P20240505110424&pqty=1 HTTP/1.1" 200 14192
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:34 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110841 HTTP/1.1" 200 62613
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:34 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110424 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:34 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110714 HTTP/1.1" 200 36245
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:34 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110512 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:34 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111318 HTTP/1.1" 200 171346
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:34 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111015 HTTP/1.1" 200 64959
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:34 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110616 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:34 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111638 HTTP/1.1" 200 171519
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:34 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110802 HTTP/1.1" 200 28415
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:38 +0530] "POST /shopping-cart/AddtoCart?uid=saatvik@gmail.com&pid=P20240505110512&pqty=1 HTTP/1.1" 200 14144
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:38 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110512 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:38 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110802 HTTP/1.1" 200 28415
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:38 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111318 HTTP/1.1" 200 171346
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:38 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110714 HTTP/1.1" 200 36245
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:38 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110616 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:38 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111015 HTTP/1.1" 200 64959
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:38 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111638 HTTP/1.1" 200 171519
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:38 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110424 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:38 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110841 HTTP/1.1" 200 62613
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:39 +0530] "POST /shopping-cart/AddtoCart?uid=saatvik@gmail.com&pid=P20240505110616&pqty=1 HTTP/1.1" 200 14096
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:39 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110424 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:39 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110512 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:39 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110714 HTTP/1.1" 200 36245
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:39 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110841 HTTP/1.1" 200 62613
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:39 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111638 HTTP/1.1" 200 171519
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:39 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111015 HTTP/1.1" 200 64959
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:39 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111318 HTTP/1.1" 200 171346
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:39 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110616 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:39 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110802 HTTP/1.1" 200 28415
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:41 +0530] "GET /shopping-cart/cartDetails.jsp HTTP/1.1" 200 10252
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:41 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110424 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:41 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110616 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:41 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110512 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:43 +0530] "GET /shopping-cart/cartDetails.jsp?add=1&uid=saatvik@gmail.com&pid=P20240505110424&avail=35&qty=1 HTTP/1.1" 200 10252
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:43 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110512 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:43 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110424 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:43 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110616 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:45 +0530] "POST /shopping-cart/payment.jsp?amount=627.0 HTTP/1.1" 200 8297
0:0:0:0:0:0:0:1 - - [06/May/2024:09:07:45 +0530] "GET /shopping-cart/images/profile.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:04 +0530] "POST /shopping-cart/OrderServlet HTTP/1.1" 200 7899
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:04 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110512 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:04 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110424 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:04 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110616 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:06 +0530] "GET /shopping-cart/userHome.jsp HTTP/1.1" 200 13957
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:06 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110616 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:06 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110714 HTTP/1.1" 200 36245
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:06 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111318 HTTP/1.1" 200 171346
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:06 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111638 HTTP/1.1" 200 171519
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:06 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110841 HTTP/1.1" 200 62613
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:06 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111015 HTTP/1.1" 200 64959
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:06 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110802 HTTP/1.1" 200 28415
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:06 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110512 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:06 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110424 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:13 +0530] "GET /shopping-cart/cartDetails.jsp HTTP/1.1" 200 7078
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:18 +0530] "GET /shopping-cart/userProfile.jsp HTTP/1.1" 200 8549
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:18 +0530] "GET /shopping-cart/images/profile.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:20 +0530] "GET /shopping-cart/orderDetails.jsp HTTP/1.1" 200 7807
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:20 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110512 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:20 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110424 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:20 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110616 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:25 +0530] "GET /shopping-cart/LogoutSrv HTTP/1.1" 200 7135
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:31 +0530] "POST /shopping-cart/LoginSrv HTTP/1.1" 200 13999
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:31 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110512 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:31 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111015 HTTP/1.1" 200 64959
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:31 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111318 HTTP/1.1" 200 171346
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:31 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110802 HTTP/1.1" 200 28415
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:31 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110841 HTTP/1.1" 200 62613
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:31 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110424 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:31 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110616 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:31 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111638 HTTP/1.1" 200 171519
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:31 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110714 HTTP/1.1" 200 36245
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:39 +0530] "GET /shopping-cart/shippedItems.jsp HTTP/1.1" 200 7033
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:42 +0530] "GET /shopping-cart/unshippedItems.jsp HTTP/1.1" 200 8334
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:48 +0530] "GET /shopping-cart/ShipmentServlet?orderid=T20240506090759&amount=286.0&userid=saatvik@gmail.com&prodid=P20240505110424 HTTP/1.1" 200 7306
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:51 +0530] "GET /shopping-cart/adminViewProduct.jsp HTTP/1.1" 200 13999
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:51 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110512 HTTP/1.1" 200 15223
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:51 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110424 HTTP/1.1" 200 49841
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:51 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110616 HTTP/1.1" 200 159480
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:51 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110802 HTTP/1.1" 200 28415
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:51 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111015 HTTP/1.1" 200 64959
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:51 +0530] "GET /shopping-cart/ShowImage?pid=P20240505111638 HTTP/1.1" 200 171519
0:0:0:0:0:0:0:1 - - [06/May/2024:09:08:51 +0530] "GET /shopping-cart/ShowImage?pid=P20240505110714 HTTP/1.1" 200 36245
